Voltage,Current,Power,Temperature,Humidity,LightIntensity,EnergyGenerated,Fault,FaultType
20.155,0.632,12.734,29.72,77.61,280.33,0.21224,0,Normal
24.0,3.165,75.964,30.05,51.53,1100.0,1.26606,0,Normal
24.0,2.646,63.507,19.12,70.91,980.24,1.05845,0,Normal
20.417,1.648,33.651,34.62,42.53,518.63,0.56085,0,Normal
20.036,0.895,17.936,30.68,49.54,170.32,0.29894,0,Normal
23.862,2.96,70.634,34.13,84.97,1029.08,1.17724,0,Normal
21.293,2.023,43.075,15.75,53.11,617.93,0.71791,0,Normal
23.324,2.894,67.507,31.18,24.34,996.59,1.12511,0,Normal
19.418,0.477,9.272,20.69,56.86,203.56,0.15453,0,Normal
21.39,0.329,7.038,26.22,56.59,482.17,0.11729,1,Low Current
20.78,2.165,44.996,32.74,79.57,651.47,0.74993,0,Normal
23.156,1.75,40.516,29.64,58.26,663.15,0.67527,0,Normal
21.409,1.284,27.497,23.04,50.41,523.98,0.45829,0,Normal
23.172,2.09,48.433,29.04,76.81,824.4,0.80721,0,Normal
20.206,0.954,19.272,18.28,60.17,351.07,0.32119,0,Normal
21.373,1.497,31.992,37.05,44.5,610.13,0.53321,0,Normal
21.934,2.208,48.437,27.56,78.79,683.68,0.80728,0,Normal
23.181,2.223,51.527,36.83,61.49,794.04,0.85878,0,Normal
23.082,2.552,58.899,25.31,58.05,849.25,0.98164,0,Normal
20.539,0.884,18.158,25.33,61.2,335.1,0.30263,0,Normal
19.053,0.413,7.874,23.65,38.73,220.45,0.13123,0,Normal
23.93,2.543,60.857,35.13,48.5,1007.75,1.01429,0,Normal
21.92,1.92,42.088,24.03,58.06,743.05,0.70147,0,Normal
21.281,1.28,27.24,33.51,54.5,440.42,0.454,0,Normal
23.889,3.124,74.622,51.08,80.9,1084.32,1.2437,1,Over Temperature
22.113,2.047,45.274,15.17,61.91,682.39,0.75457,0,Normal
23.661,2.477,58.597,25.01,73.39,980.2,0.97662,0,Normal
21.872,1.885,41.225,20.75,58.17,668.91,0.68708,0,Normal
24.0,2.876,69.018,29.24,77.01,1100.0,1.15029,0,Normal
24.0,3.172,76.135,20.67,65.16,1100.0,1.26891,0,Normal
22.195,1.685,37.41,35.48,58.24,580.29,0.62351,0,Normal
22.875,2.358,53.933,28.36,57.76,922.04,0.89888,0,Normal
23.034,2.491,57.368,27.76,40.82,830.71,0.95614,0,Normal
23.441,3.277,76.811,33.59,67.12,1033.22,1.28018,0,Normal
20.305,1.197,24.297,35.75,57.28,379.82,0.40496,0,Normal
22.945,2.315,53.115,28.86,48.96,842.09,0.88525,0,Normal
23.605,2.598,61.334,23.6,77.92,946.36,1.02223,0,Normal
19.988,0.409,8.177,16.58,35.5,157.55,0.13628,0,Normal
19.474,0.756,14.732,24.2,50.4,318.69,0.24553,0,Normal
18.893,0.267,5.04,24.68,76.5,79.01,0.084,0,Normal
20.79,1.392,28.949,29.75,63.68,574.57,0.48248,0,Normal
23.145,2.037,47.14,26.58,57.14,850.91,0.78567,0,Normal
23.367,2.998,70.047,33.82,62.52,1070.66,1.16745,0,Normal
21.568,1.883,40.607,24.71,61.23,670.75,0.67678,0,Normal
24.0,2.961,71.053,28.6,30.7,1100.0,1.18422,0,Normal
20.544,0.494,10.139,37.29,51.71,263.57,0.16898,0,Normal
18.949,0.532,10.082,31.39,87.1,173.05,0.16803,0,Normal
22.875,1.589,36.342,28.58,46.13,634.45,0.6057,0,Normal
22.705,0.224,5.094,24.79,52.27,757.54,0.0849,1,Low Current
21.585,2.113,45.614,24.57,48.25,640.85,0.76023,0,Normal
19.553,0.317,6.197,23.05,56.43,71.12,0.10328,0,Normal
22.051,1.503,33.145,25.21,47.5,625.05,0.55242,0,Normal
19.026,0.557,10.592,34.29,66.76,284.75,0.17654,0,Normal
14.533,2.364,34.351,27.45,61.55,837.51,0.57252,1,Low Voltage
22.447,1.877,42.135,19.55,71.92,752.65,0.70226,0,Normal
18.519,0.696,12.893,41.38,39.08,386.83,0.21489,0,Normal
11.158,1.5,16.733,31.24,51.87,506.12,0.27888,1,Low Voltage
21.033,1.056,22.212,19.15,53.94,353.42,0.37019,0,Normal
23.059,1.85,42.648,25.91,66.2,632.45,0.7108,0,Normal
23.681,2.598,61.517,29.78,43.72,917.44,1.02529,0,Normal
19.672,1.01,19.876,40.93,74.48,374.0,0.33127,0,Normal
23.425,2.108,49.391,21.24,79.36,791.13,0.82319,0,Normal
21.333,1.474,31.453,35.83,40.2,501.53,0.52422,0,Normal
21.37,1.449,30.964,38.8,49.16,428.0,0.51607,0,Normal
21.699,1.647,35.736,24.6,48.43,620.03,0.5956,0,Normal
19.993,0.822,16.425,27.06,95.0,360.13,0.27375,0,Normal
20.55,1.923,39.512,21.75,50.26,63.27,0.65854,1,Sensor Anomaly
20.199,0.721,14.573,27.58,88.2,314.59,0.24288,0,Normal
23.423,3.099,72.591,28.74,35.2,1100.0,1.20985,0,Normal
22.287,1.439,32.063,33.62,40.19,659.87,0.53438,0,Normal
20.845,1.328,27.688,51.02,45.64,454.08,0.46147,1,Over Temperature
22.7,2.107,47.837,23.76,42.78,709.91,0.79728,0,Normal
22.052,1.434,31.616,15.23,53.18,618.55,0.52693,0,Normal
22.506,1.461,32.881,52.51,45.24,588.13,0.54801,1,Over Temperature
23.391,2.295,53.681,31.05,43.25,821.97,0.89468,0,Normal
22.604,2.367,53.509,30.75,78.85,862.1,0.89182,0,Normal
20.554,1.494,30.707,26.71,80.03,501.46,0.51179,0,Normal
20.195,1.333,26.923,53.78,75.09,488.77,0.44872,1,Over Temperature
21.459,1.797,38.558,39.61,67.43,572.99,0.64264,0,Normal
17.253,0.05,0.863,31.67,59.67,20.0,0.01438,0,Normal
20.078,0.454,9.112,26.39,49.05,225.75,0.15187,0,Normal
24.0,0.39,9.356,25.5,40.84,1032.72,0.15594,1,Low Current
23.914,3.199,76.512,27.81,64.53,1100.0,1.2752,0,Normal
20.965,1.592,33.385,40.46,36.87,580.27,0.55642,0,Normal
22.812,0.444,10.136,27.72,40.11,811.44,0.16894,1,Low Current
22.945,2.162,49.617,28.86,78.75,737.15,0.82695,0,Normal
24.0,2.714,65.125,25.62,92.21,1100.0,1.08542,0,Normal
22.309,2.445,54.55,36.69,65.08,963.48,0.90916,0,Normal
21.019,1.49,31.325,42.72,77.92,614.18,0.52208,0,Normal
19.93,0.912,18.185,32.15,53.57,382.45,0.30309,0,Normal
18.106,0.481,8.71,29.58,33.92,200.2,0.14516,0,Normal
21.796,2.147,46.79,29.26,69.02,706.97,0.77983,0,Normal
21.179,1.461,30.945,15.0,68.25,438.22,0.51576,0,Normal
19.085,0.642,12.262,34.22,59.29,251.77,0.20437,0,Normal
19.609,1.258,24.671,29.94,53.64,468.96,0.41118,0,Normal
21.92,0.835,18.301,32.0,75.32,347.17,0.30501,0,Normal
24.0,3.101,74.414,24.02,40.26,1100.0,1.24023,0,Normal
23.427,2.543,59.568,26.31,44.07,896.86,0.99279,0,Normal
21.09,1.956,41.249,26.12,39.85,647.77,0.68748,0,Normal
24.0,3.074,73.779,36.15,59.53,1064.38,1.22966,0,Normal
21.881,1.462,32.001,26.35,38.42,671.66,0.53335,0,Normal
18.667,1.085,20.261,43.58,45.68,408.84,0.33768,0,Normal
23.534,3.232,76.052,32.02,45.3,1076.47,1.26753,0,Normal
23.485,2.18,51.203,20.07,53.31,800.89,0.85338,0,Normal
21.441,1.207,25.883,28.1,31.23,359.57,0.43138,0,Normal
21.851,1.617,35.334,24.44,59.57,596.71,0.5889,0,Normal
21.451,1.182,25.355,15.0,80.45,404.83,0.42259,0,Normal
19.088,0.514,9.82,40.2,60.44,262.82,0.16367,0,Normal
23.172,2.314,53.625,33.92,85.74,909.33,0.89375,0,Normal
24.0,3.175,76.197,32.73,82.01,1100.0,1.26995,0,Normal
20.585,0.877,18.046,30.16,72.0,258.4,0.30077,0,Normal
23.898,2.285,54.617,19.33,59.34,807.63,0.91028,0,Normal
20.045,1.088,21.804,25.61,58.41,467.82,0.3634,0,Normal
20.787,1.425,29.615,34.89,71.75,513.6,0.49358,0,Normal
21.183,1.589,33.653,21.64,50.95,484.13,0.56089,0,Normal
20.517,1.473,30.231,15.0,24.11,408.08,0.50385,0,Normal
22.193,1.794,39.821,48.83,66.86,663.59,0.66368,1,Over Temperature
21.003,0.864,18.157,28.01,37.64,417.33,0.30262,0,Normal
22.933,2.168,49.723,29.95,40.68,725.73,0.82872,0,Normal
22.768,1.707,38.857,53.23,58.0,635.93,0.64762,1,Over Temperature
21.056,1.782,37.516,33.46,56.29,583.09,0.62526,0,Normal
19.275,1.149,22.155,30.81,32.58,395.88,0.36925,0,Normal
20.873,1.183,24.701,37.37,60.98,488.5,0.41168,0,Normal
24.0,0.621,14.907,18.37,75.39,861.51,0.24845,1,Low Current
22.219,2.423,53.842,32.53,37.69,790.26,0.89737,0,Normal
20.529,1.013,20.806,33.39,80.9,376.28,0.34677,0,Normal
22.671,1.725,39.105,20.32,29.92,677.81,0.65176,0,Normal
23.459,2.147,50.36,18.48,95.0,860.39,0.83933,0,Normal
19.131,0.373,7.138,23.78,50.6,182.57,0.11897,0,Normal
22.182,2.174,48.231,24.37,60.62,802.14,0.80384,0,Normal
18.958,1.43,27.11,34.27,23.94,464.47,0.45183,0,Normal
22.088,2.067,45.647,24.7,56.88,809.77,0.76079,0,Normal
20.394,1.505,30.692,23.01,62.11,436.29,0.51154,0,Normal
19.643,0.164,3.23,24.72,56.45,144.63,0.05384,0,Normal
11.227,0.954,10.711,36.83,47.86,194.29,0.17852,1,Low Voltage
21.515,2.157,46.406,29.09,40.96,663.46,0.77343,0,Normal
21.644,4.097,88.675,27.75,78.35,11.76,1.47791,1,Sensor Anomaly
20.76,0.809,16.796,28.23,58.55,396.79,0.27993,0,Normal
23.598,0.372,8.775,38.04,85.73,828.81,0.14624,1,Low Current
19.884,0.449,8.922,23.76,48.52,184.77,0.1487,0,Normal
21.883,1.504,32.908,38.21,50.17,631.5,0.54846,0,Normal
18.696,0.916,17.122,30.47,72.68,310.92,0.28536,0,Normal
20.487,1.155,23.663,27.88,28.79,467.49,0.39439,0,Normal
22.805,1.669,38.052,46.51,36.16,663.27,0.6342,0,Normal
21.325,1.115,23.768,21.61,77.75,409.08,0.39614,0,Normal
20.14,1.412,28.428,26.52,36.91,542.32,0.4738,0,Normal
23.667,3.001,71.028,20.37,25.26,931.76,1.1838,0,Normal
20.918,1.249,26.135,35.67,91.63,488.47,0.43559,0,Normal
22.375,2.496,55.843,40.82,32.91,883.99,0.93071,0,Normal
17.993,0.939,16.887,40.69,61.31,333.68,0.28145,0,Normal
22.545,2.257,50.878,37.57,59.24,798.35,0.84797,0,Normal
23.705,3.016,71.491,27.62,20.0,1053.64,1.19151,0,Normal
17.535,0.215,3.762,26.44,53.19,20.0,0.0627,0,Normal
10.43,1.257,13.111,17.3,66.07,426.87,0.21852,1,Low Voltage
22.32,2.251,50.235,43.25,64.38,811.58,0.83724,0,Normal
21.37,1.653,35.33,32.28,74.26,593.15,0.58883,0,Normal
21.891,2.084,45.627,25.56,51.03,753.92,0.76045,0,Normal
20.399,0.353,7.199,38.3,70.83,480.88,0.11998,1,Low Current
20.886,1.885,39.367,22.19,45.59,674.25,0.65611,0,Normal
21.685,1.724,37.384,31.85,32.61,606.41,0.62306,0,Normal
21.793,2.796,60.943,27.79,34.64,976.98,1.01571,0,Normal
21.913,2.026,44.401,33.47,31.68,721.24,0.74002,0,Normal
23.022,2.032,46.772,28.55,76.17,744.53,0.77953,0,Normal
20.62,1.501,30.944,18.84,30.74,534.67,0.51573,0,Normal
21.469,1.328,28.517,29.53,62.93,513.47,0.47529,0,Normal
21.699,1.512,32.81,36.34,53.21,528.88,0.54683,0,Normal
20.152,2.077,41.863,28.8,56.15,760.45,0.69771,0,Normal
20.851,1.501,31.306,34.43,82.54,532.12,0.52176,0,Normal
10.267,2.238,22.973,21.68,50.11,731.14,0.38289,1,Low Voltage
24.0,2.935,70.432,28.82,69.01,1100.0,1.17387,0,Normal
23.368,2.612,61.031,24.63,58.68,893.91,1.01718,0,Normal
19.384,1.549,30.02,34.23,55.26,558.71,0.50033,0,Normal
24.0,3.108,74.594,29.22,95.0,986.34,1.24323,0,Normal
21.194,3.083,65.342,33.83,32.06,33.16,1.08904,1,Sensor Anomaly
8.262,0.343,2.837,36.61,81.2,79.33,0.04728,1,Low Voltage
21.011,1.019,21.405,33.84,69.82,367.74,0.35676,0,Normal
17.352,0.1,1.74,30.91,49.37,126.18,0.029,0,Normal
20.524,1.458,29.916,22.01,87.33,551.58,0.49859,0,Normal
20.222,1.982,40.079,28.98,24.73,655.16,0.66798,0,Normal
24.0,3.001,72.021,25.27,48.61,1100.0,1.20035,0,Normal
22.642,1.672,37.851,26.59,36.25,741.54,0.63085,0,Normal
21.959,1.639,35.994,26.38,65.42,588.65,0.59991,0,Normal
23.576,2.284,53.852,22.14,37.96,882.23,0.89753,0,Normal
18.829,0.111,2.099,15.3,65.8,30.88,0.03498,0,Normal
22.367,2.286,51.131,24.32,54.64,715.97,0.85219,0,Normal
23.251,2.543,59.136,30.35,49.37,865.84,0.9856,0,Normal
19.627,0.943,18.504,19.56,65.0,236.0,0.3084,0,Normal
23.293,2.599,60.535,29.11,53.16,970.25,1.00892,0,Normal
22.003,2.005,44.128,42.3,38.4,744.78,0.73546,0,Normal
21.115,1.281,27.056,36.16,95.0,533.72,0.45094,0,Normal
22.653,2.139,48.457,40.5,49.23,827.18,0.80761,0,Normal
23.397,2.882,67.431,31.74,20.0,1100.0,1.12385,0,Normal
20.96,1.692,35.454,51.16,42.84,700.92,0.5909,1,Over Temperature
23.102,2.264,52.295,23.93,35.19,719.5,0.87158,0,Normal
20.926,1.084,22.693,24.49,72.87,521.38,0.37821,0,Normal
21.132,1.418,29.957,15.0,63.79,412.04,0.49929,0,Normal
15.037,2.65,39.844,37.3,65.18,882.49,0.66406,1,Low Voltage
19.061,1.213,23.127,39.78,51.34,410.3,0.38545,0,Normal
21.427,1.675,35.892,25.13,52.97,670.04,0.59821,0,Normal
20.886,1.156,24.142,27.22,51.32,516.26,0.40237,0,Normal
22.271,2.101,46.792,23.72,56.54,784.11,0.77986,0,Normal
23.199,3.716,86.199,31.68,73.04,60.63,1.43665,1,Sensor Anomaly
23.472,2.587,60.724,36.87,64.05,940.51,1.01206,0,Normal
22.542,1.25,28.173,16.8,67.0,507.2,0.46955,0,Normal
21.558,1.799,38.773,31.87,66.99,574.44,0.64621,0,Normal
18.515,1.353,25.043,27.06,73.92,375.95,0.41739,0,Normal
21.773,1.42,30.924,29.79,63.19,525.6,0.5154,0,Normal
21.297,2.113,44.992,32.21,64.46,755.64,0.74986,0,Normal
23.266,2.132,49.607,27.68,79.4,861.96,0.82679,0,Normal
19.727,1.017,20.063,28.27,46.03,391.79,0.33438,0,Normal
24.0,2.584,62.022,27.5,42.6,893.49,1.0337,0,Normal
24.0,2.9,69.601,35.79,36.65,1029.58,1.16001,0,Normal
21.902,2.03,44.471,31.93,61.29,765.76,0.74119,0,Normal
24.0,3.005,72.121,53.85,24.63,1100.0,1.20201,1,Over Temperature
20.894,1.142,23.856,20.1,66.32,433.34,0.39759,0,Normal
20.38,0.792,16.148,26.35,56.03,301.5,0.26913,0,Normal
18.675,0.495,9.246,35.29,78.42,151.96,0.1541,0,Normal
23.589,2.62,61.795,29.26,45.91,1068.89,1.02991,0,Normal
22.282,2.289,51.013,33.62,54.34,833.22,0.85022,0,Normal
21.394,1.796,38.42,41.37,78.2,634.44,0.64034,0,Normal
22.953,1.902,43.664,36.27,82.9,728.39,0.72773,0,Normal
20.192,0.845,17.058,29.65,45.76,334.86,0.28431,0,Normal
24.0,2.997,71.927,25.42,61.27,1100.0,1.19879,0,Normal
22.821,1.864,42.536,15.0,63.3,686.18,0.70893,0,Normal
21.742,1.899,41.284,27.82,64.73,680.63,0.68806,0,Normal
23.7,2.406,57.023,26.72,53.27,853.21,0.95038,0,Normal
24.0,1.797,43.124,31.73,81.06,784.68,0.71873,0,Normal
21.952,2.104,46.193,27.92,23.99,712.69,0.76989,0,Normal
21.089,1.145,24.145,26.76,50.42,428.67,0.40242,0,Normal
22.382,2.565,57.417,16.54,66.06,782.01,0.95694,0,Normal
24.0,2.877,69.058,22.42,66.23,1100.0,1.15097,0,Normal
23.998,2.687,64.483,32.34,82.35,1026.72,1.07471,0,Normal
24.0,2.959,71.012,41.01,79.57,1096.09,1.18353,0,Normal
22.682,1.487,33.718,28.32,52.86,506.86,0.56196,0,Normal
19.865,0.683,13.571,31.29,81.4,372.91,0.22619,0,Normal
21.833,1.545,33.723,35.67,45.15,614.78,0.56205,0,Normal
20.684,1.975,40.848,23.32,74.76,665.6,0.6808,0,Normal
23.876,2.481,59.233,31.57,90.59,956.37,0.98721,0,Normal
19.886,0.741,14.727,23.82,79.87,176.11,0.24545,0,Normal
23.849,2.892,68.97,35.05,59.9,1078.27,1.1495,0,Normal
19.751,1.521,30.048,30.06,52.03,605.76,0.5008,0,Normal
21.004,1.582,33.219,31.09,30.49,530.47,0.55365,0,Normal
20.249,1.318,26.691,23.52,63.59,366.61,0.44485,0,Normal
19.403,0.591,11.458,33.95,37.93,186.64,0.19097,0,Normal
24.0,2.623,62.964,43.59,43.72,880.49,1.04939,0,Normal
21.834,2.188,47.769,21.94,36.57,670.53,0.79615,0,Normal
19.093,0.641,12.234,26.62,49.71,288.81,0.2039,0,Normal
18.767,0.967,18.144,30.62,57.5,287.38,0.30239,0,Normal
21.237,1.26,26.765,34.5,62.93,555.98,0.44609,0,Normal
24.0,3.156,75.746,25.08,47.19,1100.0,1.26244,0,Normal
21.332,1.628,34.726,15.0,77.25,577.31,0.57877,0,Normal
19.582,0.852,16.689,38.51,54.25,229.12,0.27815,0,Normal
12.375,1.816,22.468,34.32,43.82,581.19,0.37446,1,Low Voltage
21.677,1.729,37.469,16.8,62.07,573.64,0.62448,0,Normal
17.495,0.11,1.92,24.75,93.34,20.0,0.032,0,Normal
21.097,1.829,38.587,39.98,64.03,634.8,0.64311,0,Normal
19.458,1.615,31.431,39.13,51.47,585.34,0.52384,0,Normal
22.97,2.317,53.229,35.57,30.51,844.94,0.88716,0,Normal
24.0,3.327,79.845,27.77,54.05,1100.0,1.33075,0,Normal
23.81,2.966,70.62,29.58,62.23,965.44,1.177,0,Normal
21.724,1.576,34.243,28.08,51.02,574.71,0.57071,0,Normal
20.014,0.978,19.579,36.9,28.02,340.17,0.32631,0,Normal
15.591,3.105,48.402,22.87,42.69,1100.0,0.80669,1,Low Voltage
22.075,1.581,34.898,23.36,84.18,666.58,0.58163,0,Normal
20.664,1.74,35.954,36.07,83.81,653.9,0.59923,0,Normal
21.359,2.079,44.406,28.69,42.04,643.24,0.7401,0,Normal
21.927,1.8,39.466,38.65,70.11,705.46,0.65777,0,Normal
21.16,2.089,44.208,24.3,36.79,609.58,0.7368,0,Normal
12.481,1.574,19.643,28.62,83.28,489.37,0.32738,1,Low Voltage
20.582,1.469,30.227,22.54,62.41,496.88,0.50379,0,Normal
21.895,1.884,41.258,29.05,75.09,640.83,0.68764,0,Normal
21.227,1.242,26.367,18.65,27.13,497.84,0.43945,0,Normal
21.21,1.212,25.713,25.59,70.2,450.4,0.42854,0,Normal
22.861,2.18,49.84,18.95,57.86,679.8,0.83067,0,Normal
21.736,1.488,32.342,33.86,73.33,578.61,0.53904,0,Normal
22.727,3.15,71.581,34.02,74.47,1071.12,1.19301,0,Normal
19.159,0.05,0.958,16.89,59.18,20.0,0.01597,0,Normal
24.0,2.407,57.757,38.34,47.19,955.62,0.96262,0,Normal
23.119,3.049,70.491,46.48,72.03,998.9,1.17485,0,Normal
18.474,0.191,3.53,29.32,56.92,69.45,0.05883,0,Normal
20.713,1.456,30.148,24.51,42.29,554.05,0.50247,0,Normal
19.337,1.721,33.286,48.0,41.44,546.0,0.55476,0,Normal
19.149,0.279,5.351,19.77,31.41,255.9,0.08919,1,Low Current
20.112,1.368,27.521,29.14,48.81,432.21,0.45868,0,Normal
19.654,0.839,16.495,30.26,77.85,339.04,0.27491,0,Normal
23.593,2.966,69.987,38.42,61.2,1100.0,1.16644,0,Normal
22.796,2.585,58.92,31.52,48.46,911.99,0.982,0,Normal
24.0,2.94,70.554,25.51,72.49,1006.04,1.1759,0,Normal
22.64,2.304,52.157,22.34,43.02,852.07,0.86928,0,Normal
20.343,0.963,19.597,26.61,59.72,333.87,0.32662,0,Normal
21.572,1.463,31.568,21.95,54.77,503.13,0.52613,0,Normal
24.0,2.421,58.103,29.33,72.02,787.02,0.96838,0,Normal
20.634,0.998,20.584,53.99,29.61,307.8,0.34306,1,Over Temperature
23.429,2.131,49.924,18.54,42.7,849.64,0.83206,0,Normal
20.742,1.562,32.396,37.79,28.51,582.71,0.53994,0,Normal
21.463,1.358,29.142,25.52,53.33,545.05,0.4857,0,Normal
23.445,2.497,58.543,20.12,79.81,849.07,0.97572,0,Normal
22.216,2.325,51.66,27.82,48.9,774.39,0.861,0,Normal
21.73,1.545,33.572,29.48,48.81,548.93,0.55954,0,Normal
23.075,2.714,62.632,16.77,73.69,974.61,1.04387,0,Normal
19.755,0.976,19.274,31.32,77.23,347.3,0.32124,0,Normal
23.407,2.352,55.054,21.67,56.41,822.46,0.91756,0,Normal
22.296,2.115,47.156,40.98,70.32,816.07,0.78593,0,Normal
21.044,1.34,28.194,32.67,38.61,563.33,0.4699,0,Normal
22.321,1.703,38.012,26.2,82.8,741.32,0.63353,0,Normal
19.244,1.069,20.567,23.78,95.0,299.69,0.34278,0,Normal
24.0,2.621,62.912,28.27,67.38,908.73,1.04853,0,Normal
20.669,1.719,35.54,33.29,20.48,598.23,0.59234,0,Normal
21.149,1.63,34.469,28.82,47.95,503.64,0.57449,0,Normal
12.061,2.407,29.025,27.48,69.03,943.72,0.48375,1,Low Voltage
19.942,0.947,18.885,29.41,50.41,452.78,0.31476,0,Normal
19.591,0.785,15.382,24.77,80.9,255.63,0.25637,0,Normal
18.608,0.651,12.113,26.6,68.59,214.14,0.20188,0,Normal
24.0,2.018,48.43,15.0,45.28,819.68,0.80716,0,Normal
18.681,0.868,16.208,35.82,58.58,291.48,0.27014,0,Normal
23.99,2.98,71.486,31.09,41.91,1100.0,1.19143,0,Normal
17.581,0.05,0.879,23.59,54.71,67.06,0.01465,0,Normal
23.217,2.94,68.261,42.29,48.02,1100.0,1.13769,0,Normal
23.253,1.532,35.629,29.61,79.15,709.08,0.59382,0,Normal
22.199,1.646,36.545,21.75,95.0,622.92,0.60908,0,Normal
20.833,1.245,25.939,35.0,32.24,497.42,0.43232,0,Normal
21.941,2.211,48.523,31.79,23.38,761.76,0.80872,0,Normal
22.303,1.744,38.893,31.76,53.59,639.46,0.64822,0,Normal
23.151,2.796,64.728,26.02,30.67,958.92,1.07879,0,Normal
22.469,1.43,32.133,32.15,58.83,681.98,0.53556,0,Normal
21.488,1.78,38.259,27.17,71.48,692.08,0.63764,0,Normal
20.641,0.186,3.845,32.89,84.89,548.19,0.06409,1,Low Current
22.568,1.745,39.373,15.67,61.63,634.06,0.65622,0,Normal
22.998,2.211,50.837,25.96,54.52,736.18,0.84728,0,Normal
19.044,0.143,2.721,41.06,22.39,171.15,0.04534,0,Normal
18.935,0.896,16.969,23.63,58.47,272.51,0.28282,0,Normal
22.842,2.288,52.273,24.77,59.28,858.11,0.87122,0,Normal
22.275,1.819,40.517,53.96,69.5,697.84,0.67528,1,Over Temperature
21.109,1.865,39.378,20.5,45.25,598.48,0.6563,0,Normal
23.141,2.071,47.927,15.0,50.17,655.16,0.79878,0,Normal
20.743,2.271,47.113,27.39,31.4,747.32,0.78521,0,Normal
20.324,1.753,35.637,29.95,20.0,498.87,0.59395,0,Normal
20.145,1.431,28.832,28.63,38.05,432.07,0.48054,0,Normal
20.164,1.822,36.729,52.83,29.73,704.84,0.61214,1,Over Temperature
19.171,1.072,20.545,29.3,64.06,376.06,0.34242,0,Normal
22.745,2.039,46.386,36.16,48.67,764.31,0.77309,0,Normal
18.994,0.848,16.116,27.67,48.31,173.28,0.2686,0,Normal
24.0,2.826,67.819,24.98,40.28,938.16,1.13032,0,Normal
23.725,2.15,51.005,27.03,20.0,782.33,0.85008,0,Normal
22.432,2.154,48.326,33.06,85.15,721.69,0.80543,0,Normal
23.423,2.315,54.217,38.88,40.0,925.15,0.90362,0,Normal
24.0,3.127,75.045,24.6,50.58,1100.0,1.25075,0,Normal
21.628,2.428,52.514,29.69,31.81,934.02,0.87524,0,Normal
9.791,0.069,0.678,31.37,75.49,134.56,0.01129,1,Low Voltage
19.894,0.962,19.131,22.05,60.58,291.72,0.31886,0,Normal
21.178,1.485,31.458,29.14,43.13,475.05,0.5243,0,Normal
22.303,1.94,43.269,18.74,50.94,657.31,0.72115,0,Normal
22.355,2.221,49.647,16.62,88.21,794.94,0.82745,0,Normal
21.173,1.011,21.4,31.57,56.69,446.79,0.35667,0,Normal
23.219,1.754,40.714,26.31,54.73,702.29,0.67857,0,Normal
21.152,1.043,22.069,30.42,41.06,438.49,0.36781,0,Normal
21.469,1.291,27.71,28.87,23.9,478.78,0.46183,0,Normal
19.216,0.914,17.562,22.17,55.12,256.13,0.29271,0,Normal
21.01,1.281,26.914,28.68,63.86,391.49,0.44856,0,Normal
19.847,0.469,9.305,20.37,77.79,271.53,0.15508,0,Normal
20.275,0.908,18.418,38.74,20.0,376.76,0.30697,0,Normal
24.0,2.538,60.917,19.51,37.75,945.02,1.01529,0,Normal
20.154,0.616,12.41,27.63,47.55,384.17,0.20683,0,Normal
24.0,3.197,76.731,21.7,57.94,1100.0,1.27885,0,Normal
22.471,2.136,47.999,32.99,55.39,788.13,0.79998,0,Normal
22.859,1.94,44.338,26.68,55.81,701.75,0.73896,0,Normal
20.14,1.389,27.967,25.37,65.35,409.66,0.46612,0,Normal
23.453,2.35,55.102,34.97,41.74,846.09,0.91836,0,Normal
21.344,1.283,27.374,29.21,74.81,488.82,0.45623,0,Normal
21.705,1.997,43.34,32.62,65.8,684.16,0.72233,0,Normal
24.0,3.284,78.812,22.13,52.24,1100.0,1.31354,0,Normal
21.636,1.813,39.232,19.17,86.82,623.1,0.65387,0,Normal
24.0,2.826,67.817,48.96,86.02,971.8,1.13028,1,Over Temperature
20.978,1.239,25.995,26.77,74.79,453.11,0.43325,0,Normal
21.62,1.755,37.95,33.39,20.0,640.2,0.6325,0,Normal
23.893,3.084,73.695,28.44,86.42,1100.0,1.22825,0,Normal
20.649,1.182,24.408,30.44,72.31,474.45,0.40681,0,Normal
24.0,3.012,72.282,17.64,94.12,1100.0,1.20471,0,Normal
21.778,2.562,55.785,42.22,80.27,848.17,0.92975,0,Normal
20.731,1.735,35.96,27.85,86.41,492.51,0.59933,0,Normal
22.178,2.572,57.031,33.88,73.82,827.07,0.95052,0,Normal
23.99,2.351,56.413,23.15,82.28,922.32,0.94021,0,Normal
23.705,2.031,48.136,31.16,93.89,824.11,0.80227,0,Normal
18.531,0.379,7.026,19.88,61.9,210.34,0.1171,0,Normal
21.698,1.261,27.354,32.16,29.7,446.4,0.4559,0,Normal
10.921,1.117,12.196,26.51,52.47,580.69,0.20326,1,Low Voltage
20.987,1.645,34.515,29.2,65.02,629.16,0.57525,0,Normal
23.251,2.529,58.805,33.89,59.35,823.79,0.98008,0,Normal
22.002,2.15,47.298,20.37,35.56,699.76,0.78831,0,Normal
19.619,0.682,13.388,24.21,28.64,276.1,0.22313,0,Normal
22.076,2.017,44.531,32.2,44.66,756.46,0.74218,0,Normal
21.887,2.336,51.136,43.69,72.54,820.96,0.85226,0,Normal
23.271,2.417,56.246,28.03,86.45,806.74,0.93743,0,Normal
23.312,2.539,59.184,33.14,74.5,952.62,0.98641,0,Normal
